3140,Kepler-713 b,7.41114100,6.71000,2.480,2.42000,1003.00,0.98,0.99,3.800
3141,Kepler-714 b,8.09888799,67.60000,9.670,0.41100,1460.00,1.09,1.12,3.550
3142,Kepler-715 b,10.00652995,13.50000,3.750,1.41000,1214.00,1.04,1.04,3.980
3143,Kepler-716 b,10.37168453,8.75000,2.900,1.97000,675.00,0.83,0.78,4.570
3144,Kepler-717 b,4.40840023,6.44000,2.420,2.50000,1126.00,0.88,0.85,4.370
3145,Kepler-718 b,2.05234990,41600.00000,16.560,50.30000,1520.00,1.18,1.30,2.570
3146,Kepler-719 b,5.00731778,54.50000,8.520,0.48400,1427.00,0.99,0.98,3.980
3147,Kepler-720 b,4.70832654,53.40000,8.410,0.49300,880.00,0.95,0.92,3.630
3148,Kepler-721 b,5.39202539,7.46000,2.640,2.23000,848.00,0.82,0.78,4.900
3149,Kepler-722 b,4.09357325,7.41000,2.630,2.24000,1375.00,1.03,1.05,4.370
3150,Kepler-722 c,105.14474900,8.35000,2.820,2.05000,1375.00,1.03,1.05,4.370
3151,Kepler-723 b,4.08227507,,12.190,,965.00,0.92,0.89,4.570
3152,Kepler-724 b,3.31494634,10.80000,3.290,1.67000,862.00,0.90,0.86,4.370
3153,Kepler-725 b,39.64317811,79.40000,10.630,0.36300,778.00,0.88,0.84,4.370
3154,Kepler-726 b,21.80451088,10.70000,3.260,1.70000,838.00,0.88,0.85,4.470
3155,Kepler-727 b,5.15448442,6.94000,2.530,2.35000,892.00,0.89,0.86,4.790
3156,Kepler-728 b,5.74347727,11.10000,3.340,1.64000,1236.00,0.95,0.93,4.070
3157,Kepler-729 b,3.16635371,12.50000,3.580,1.50000,1271.00,0.94,0.91,4.270
3158,Kepler-730 b,6.49168426,62.30000,9.210,0.43800,1455.00,1.00,1.01,4.680
3159,Kepler-731 b,3.85560355,,13.880,,1311.00,1.03,1.06,3.800
3160,Kepler-732 b,9.46781405,5.39000,2.180,2.86000,150.00,0.49,0.46,4.470
3161,Kepler-732 c,0.89304124,2.15000,1.270,5.77000,150.00,0.49,0.46,4.470
3162,Kepler-733 b,20.83424726,8.35000,2.820,2.05000,980.00,0.90,0.86,4.270
3163,Kepler-734 b,6.10485286,12.40000,3.560,1.51000,553.00,0.85,0.78,2.340
3164,Kepler-735 b,11.51516988,9.01000,2.950,1.93000,790.00,0.85,0.80,4.370
3165,Kepler-736 b,3.60147201,8.91000,2.930,1.95000,1007.00,0.86,0.81,4.270
3166,Kepler-737 b,28.59915399,4.50000,1.960,3.28000,195.00,0.51,0.48,3.890
3167,Kepler-738 b,24.58721573,6.80000,2.500,2.39000,992.00,0.86,0.82,4.570
3168,Kepler-739 b,12.53248465,11.00000,3.320,1.65000,1128.00,0.93,0.90,4.270
3169,Kepler-74 b,7.34071100,200.22000,10.760,0.88000,1330.00,1.18,1.12,0.800
3170,Kepler-740 b,3.58410122,18.90000,4.570,1.09000,1262.00,0.91,0.87,4.790
3171,Kepler-741 b,7.03902374,9.11000,2.970,1.91000,1530.00,1.16,1.24,3.160
3172,Kepler-742 b,8.36086824,10.60000,3.240,1.71000,499.00,0.76,0.71,2.570
3173,Kepler-743 b,3.17926292,1.92000,1.210,5.96000,258.00,0.94,0.85,1.860
3174,Kepler-744 b,12.06222443,3.26000,1.620,4.21000,486.00,0.94,0.93,5.130
3175,Kepler-745 b,9.93143556,5.31000,2.160,2.90000,1199.00,1.04,1.04,4.070
3176,Kepler-746 b,3.48159251,1.41000,1.110,5.67000,450.00,0.91,0.93,8.710
3177,Kepler-747 b,35.61760587,24.10000,5.270,0.90500,855.00,0.82,0.78,4.790
3178,Kepler-748 b,7.40742793,6.90000,2.520,2.37000,1271.00,1.07,1.10,3.720
3179,Kepler-749 b,17.31716585,9.80000,3.100,1.81000,753.00,0.79,0.75,4.570
3180,Kepler-75 b,8.88491160,3209.90000,11.770,11.00000,1140.00,0.91,0.89,6.200
3181,Kepler-750 b,9.42887179,9.64000,3.070,1.83000,1181.00,1.15,1.23,3.090
3182,Kepler-750 c,4.08899022,3.26000,1.620,4.21000,1181.00,1.15,1.23,3.090
3183,Kepler-751 b,17.44490636,6.62000,2.460,2.44000,748.00,0.87,0.84,4.470
3184,Kepler-752 b,18.82747265,8.30000,2.810,2.06000,1075.00,0.87,0.83,4.070
3185,Kepler-753 b,5.74772501,4.31000,1.910,3.40000,278.00,0.68,0.65,3.630
3186,Kepler-754 b,14.55962370,4.70000,2.010,3.18000,1192.00,1.06,1.08,3.800
3187,Kepler-755 b,1.26909037,3.75000,1.760,3.78000,368.00,0.82,0.77,4.900
3188,Kepler-755 c,2.85313364,2.13000,1.260,5.85000,368.00,0.82,0.77,4.900
3189,Kepler-756 b,1.22486632,1.46000,1.120,5.71000,852.00,0.82,0.79,4.470
3190,Kepler-757 b,1.02267882,2.42000,1.360,5.29000,1016.00,1.08,1.13,3.310
3191,Kepler-758 b,12.10971040,6.71000,2.480,2.42000,1353.00,1.16,1.42,3.800
3192,Kepler-758 c,4.75793986,3.50000,1.690,3.98000,1353.00,1.16,1.42,3.800
3193,Kepler-758 d,20.49661970,5.14000,2.120,2.96000,1353.00,1.16,1.42,3.800
3194,Kepler-758 e,8.19347190,2.96000,1.530,4.54000,1353.00,1.16,1.42,3.800
3195,Kepler-759 b,41.80598500,5.77000,2.270,2.71000,892.00,1.04,1.04,3.890
3196,Kepler-76 b,1.54492980,638.83830,15.244,1.10000,844.00,1.20,1.32,2.630
3197,Kepler-760 b,8.70419416,9.59000,3.060,1.84000,782.00,0.89,0.85,4.570
3198,Kepler-760 c,2.46697439,2.79000,1.480,4.73000,782.00,0.89,0.85,4.570
3199,Kepler-761 b,10.12804789,4.78000,2.030,3.14000,867.00,0.95,0.93,4.070
3200,Kepler-762 b,3.77055210,,12.680,,1465.00,1.06,1.08,3.800
3201,Kepler-763 b,1.19655156,1.98000,1.220,5.99000,902.00,0.84,0.80,4.790
3202,Kepler-764 b,7.33683936,3.33000,1.640,4.15000,1013.00,0.92,0.89,4.170
3203,Kepler-765 b,27.66552260,6.48000,2.430,2.48000,1000.00,1.05,1.06,3.720
3204,Kepler-766 b,6.10027804,11.40000,3.390,1.61000,1614.00,1.10,1.15,3.630
3205,Kepler-767 b,161.52801010,35.70000,6.640,0.67000,1185.00,0.96,0.94,4.070
3206,Kepler-768 b,11.39100250,3.86000,1.790,3.70000,795.00,0.82,0.78,4.570
3207,Kepler-769 b,7.42608998,8.85000,2.920,1.95000,1362.00,1.19,1.28,2.880
3208,Kepler-769 c,15.98701740,3.86000,1.790,3.70000,1362.00,1.19,1.28,2.880
3209,Kepler-77 b,3.57878087,136.66100,10.761,0.60300,570.00,0.95,0.99,7.500
3210,Kepler-770 b,18.92540274,5.90000,2.300,2.66000,761.00,0.94,0.92,4.570
3211,Kepler-770 c,1.47532231,1.87000,1.200,5.95000,761.00,0.94,0.92,4.570
3212,Kepler-770 d,4.15244722,2.54000,1.400,5.09000,761.00,0.94,0.92,4.570
3213,Kepler-771 b,8.73485836,3.97000,1.820,3.62000,1000.00,1.03,1.05,3.720
3214,Kepler-772 b,12.99207337,3.97000,1.820,3.62000,689.00,0.98,1.11,8.130
3215,Kepler-773 b,3.74910006,2.63000,1.430,4.94000,528.00,1.04,1.01,2.820
3216,Kepler-774 b,11.08957230,10.20000,3.170,1.76000,1190.00,1.57,2.42,2.140
3217,Kepler-775 b,0.97486893,1.81000,1.190,5.90000,400.00,0.92,0.84,1.860
3218,Kepler-776 b,4.89718784,2.18000,1.280,5.71000,727.00,0.83,0.78,4.370
3219,Kepler-777 b,5.72812599,2.76000,1.470,4.77000,383.00,0.58,0.56,3.160
3220,Kepler-778 b,3.75574426,3.46000,1.680,4.01000,899.00,0.81,0.77,5.250
3221,Kepler-779 b,7.09714223,0.72100,0.920,5.09000,224.00,0.46,0.44,3.890
3222,Kepler-78 b,0.35501000,3.17830,1.121,6.00000,124.36,0.84,0.75,0.625
3223,Kepler-780 b,0.67737516,0.64000,0.890,4.99000,520.00,1.01,1.02,4.900
3224,Kepler-781 b,13.21407320,8.70000,2.890,1.98000,1036.00,0.81,0.78,4.900
3225,Kepler-782 b,158.68533080,10.40000,3.210,1.73000,412.00,0.98,1.01,5.250
3226,Kepler-783 b,4.29264638,0.39900,0.780,4.62000,544.00,0.93,0.89,3.890
3227,Kepler-784 b,31.59226460,3.12000,1.580,4.35000,604.00,1.00,1.32,9.120
3228,Kepler-785 b,1.97376093,,13.020,,666.00,0.77,0.71,2.820
3229,Kepler-786 b,53.52934870,6.48000,2.430,2.48000,512.00,0.81,0.74,2.510
3230,Kepler-787 b,0.92831050,2.18000,1.280,5.71000,468.00,0.65,0.62,3.390
3231,Kepler-788 b,8.39846269,7.04000,2.550,2.33000,1649.00,1.16,1.23,3.020
3232,Kepler-789 b,8.63847725,5.14000,2.120,2.96000,915.00,1.01,1.02,3.720
3233,Kepler-79 b,13.48450000,10.90000,3.470,1.43000,995.00,1.17,1.30,3.440
3234,Kepler-79 c,27.40290000,5.90000,3.720,0.62000,995.00,1.17,1.30,3.440
3235,Kepler-79 d,52.09020000,6.00000,7.160,0.09000,995.00,1.17,1.30,3.440
3236,Kepler-79 e,81.06590000,4.10000,3.490,0.53000,995.00,1.17,1.30,3.440
3237,Kepler-790 b,13.73469807,5.39000,2.180,2.86000,727.00,0.84,0.80,4.900
3238,Kepler-791 b,14.55397590,9.53000,3.050,1.85000,1447.00,1.30,1.47,2.240
3239,Kepler-792 b,11.30119217,4.50000,1.960,3.28000,1205.00,1.09,1.12,3.390
3240,Kepler-793 b,4.24153639,2.45000,1.370,5.24000,794.00,0.98,0.97,4.270
3241,Kepler-794 b,11.13125132,5.10000,2.110,2.98000,763.00,1.19,1.38,4.070
3242,Kepler-795 b,29.61934210,3.46000,1.680,4.01000,458.00,0.94,0.96,6.460
3243,Kepler-796 b,6.40087618,2.24000,1.300,5.60000,377.00,0.93,1.09,11.750
3244,Kepler-797 b,27.07237711,5.35000,2.170,2.88000,752.00,0.96,0.95,3.890
3245,Kepler-798 b,13.71933369,6.30000,2.390,2.54000,1085.00,1.19,1.29,2.820
3246,Kepler-799 b,133.46052350,37.90000,6.880,0.64000,1029.00,0.95,0.93,3.980
3247,Kepler-8 b,3.52249910,187.51970,15.872,0.27000,1330.00,1.21,1.49,3.470
3248,Kepler-80 b,7.05246000,6.93000,2.670,1.38000,357.00,0.73,0.68,2.000
3249,Kepler-80 c,9.52355000,6.74000,2.740,1.22000,357.00,0.73,0.68,2.000
3250,Kepler-80 d,3.07222000,6.75000,1.530,7.04000,357.00,0.73,0.68,2.000
3251,Kepler-80 e,4.64489000,4.13000,1.600,3.75000,357.00,0.73,0.68,2.000
3252,Kepler-80 f,0.98678730,1.92000,1.210,5.96000,357.00,0.73,0.68,2.000
3253,Kepler-80 g,14.64558000,1.51000,1.130,5.75000,357.00,0.73,0.68,2.000
3254,Kepler-800 b,14.13176026,8.50000,2.850,2.02000,1049.00,0.85,0.82,4.680
3255,Kepler-801 b,11.41928253,4.66000,2.000,3.20000,419.00,0.67,0.63,3.550
3256,Kepler-802 b,40.05874730,12.30000,3.540,1.52000,828.00,0.93,0.90,4.680
3257,Kepler-803 b,50.28638192,13.80000,3.790,1.39000,615.00,1.05,1.12,4.900
3258,Kepler-804 b,14.37457351,4.42000,1.940,3.33000,648.00,1.01,1.05,5.250
3259,Kepler-804 c,9.65185017,1.55000,1.140,5.75000,648.00,1.01,1.05,5.250
3260,Kepler-805 b,30.86389310,8.70000,2.890,1.98000,657.00,1.19,1.65,4.270
3261,Kepler-806 b,8.09219642,1.55000,1.140,5.75000,260.00,0.99,1.16,7.760
3262,Kepler-807 b,117.93108781,76.80000,10.420,0.37300,1312.00,1.04,1.06,3.720
3263,Kepler-808 b,0.63133235,2.73000,1.460,4.82000,321.00,0.76,0.71,1.950
3264,Kepler-809 b,55.63934000,9.32000,3.010,1.88000,933.00,0.99,0.98,4.370
3265,Kepler-81 b,5.95500000,17.20000,2.420,6.67000,366.00,0.69,0.59,3.630
3266,Kepler-81 c,12.04000000,4.30000,2.370,1.77000,366.00,0.69,0.59,3.630
3267,Kepler-81 d,20.83784600,1.92000,1.210,5.96000,366.00,0.69,0.59,3.630
3268,Kepler-810 b,4.59725385,4.38000,1.930,3.35000,1554.00,1.03,1.04,4.170
3269,Kepler-811 b,23.58447697,7.75000,2.700,2.16000,847.00,1.01,1.24,7.940
3270,Kepler-812 b,10.11716531,12.30000,3.550,1.51000,1482.00,1.45,1.71,1.660
3271,Kepler-813 b,19.12947337,5.22000,2.140,2.93000,840.00,0.95,0.93,3.980
3272,Kepler-814 b,6.14698510,5.14000,2.120,2.96000,1327.00,1.15,1.22,3.020
3273,Kepler-815 b,8.57503552,15.80000,4.110,1.25000,1199.00,1.25,3.42,4.900
3274,Kepler-816 b,10.50682565,74.50000,10.240,0.38100,1059.00,0.90,0.85,4.170
3275,Kepler-817 b,3.99010623,60.20000,9.030,0.44900,1401.00,1.03,1.03,3.550
3276,Kepler-818 b,10.03538581,22.90000,5.110,0.94300,967.00,0.94,0.92,3.980
3277,Kepler-819 b,33.19956480,8.05000,2.760,2.10000,722.00,0.86,0.81,4.470
3278,Kepler-82 b,26.44400000,51.00000,4.000,4.38000,987.00,0.96,0.94,4.680
3279,Kepler-82 c,51.53800000,18.40000,5.350,0.66000,987.00,0.96,0.94,4.680
3280,Kepler-82 d,2.38296100,3.78000,1.770,3.75000,987.00,0.96,0.94,4.680
3281,Kepler-82 e,5.90220600,6.66000,2.470,2.43000,987.00,0.96,0.94,4.680
3282,Kepler-820 b,127.83380980,30.80000,6.090,0.74900,989.00,1.23,1.36,2.630
3283,Kepler-821 b,1.92279873,2.27000,1.310,5.55000,619.00,0.84,0.80,4.790
3284,Kepler-822 b,3.22296927,3.78000,1.770,3.75000,956.00,1.06,1.08,3.550
3285,Kepler-823 b,4.16809082,3.09000,1.570,4.39000,896.00,0.98,0.96,4.470
3286,Kepler-824 b,4.51436633,4.16000,1.870,3.50000,1352.00,1.15,1.22,3.310
3287,Kepler-825 b,3.77360059,2.96000,1.530,4.54000,820.00,1.03,1.08,3.550
3288,Kepler-825 c,8.18182460,4.04000,1.840,3.56000,820.00,1.03,1.08,3.550
3289,Kepler-826 b,4.48758907,2.10000,1.250,5.91000,649.00,1.05,1.15,4.370
3290,Kepler-827 b,51.92927591,27.00000,5.630,0.83100,1352.00,0.93,0.91,4.370
3291,Kepler-828 b,0.56785714,2.89000,1.510,4.61000,625.00,0.81,0.77,4.570
3292,Kepler-829 b,6.88337562,5.10000,2.110,2.98000,954.00,0.98,0.97,4.680
3293,Kepler-83 b,9.77000000,42.10000,2.830,10.20000,365.00,0.58,0.59,3.090
3294,Kepler-83 c,20.09000000,11.40000,2.360,4.77000,365.00,0.58,0.59,3.090
3295,Kepler-83 d,5.16979600,24.60000,1.940,18.50000,365.00,0.58,0.59,3.090
3296,Kepler-830 b,11.29695137,3.53000,1.700,3.95000,1122.00,1.07,1.11,3.470
3297,Kepler-831 b,5.62153941,2.15000,1.270,5.77000,577.00,0.99,0.97,4.170
3298,Kepler-832 b,7.13969410,4.90000,2.060,3.08000,1346.00,0.92,0.90,4.370
3299,Kepler-833 b,18.75469980,4.74000,2.020,3.16000,421.00,0.64,0.62,3.720
3300,Kepler-834 b,13.32388301,4.74000,2.020,3.16000,620.00,0.70,0.66,2.690
3301,Kepler-835 b,11.41909375,8.20000,2.790,2.07000,2011.00,1.08,1.11,3.630
3302,Kepler-836 b,11.36112327,7.90000,2.730,2.13000,1003.00,1.03,1.04,4.270
3303,Kepler-837 b,16.56059504,7.08000,2.560,2.32000,846.00,0.85,0.81,3.980
3304,Kepler-838 b,15.74957994,7.90000,2.730,2.13000,1210.00,0.98,0.96,4.170
3305,Kepler-839 b,37.81445140,7.13000,2.570,2.31000,833.00,1.22,1.31,2.820
3306,Kepler-84 b,8.72600000,40.00000,2.230,19.80000,1066.00,1.06,1.17,3.980
3307,Kepler-84 c,12.88300000,20.20000,2.360,8.44000,1066.00,1.06,1.17,3.980
3308,Kepler-84 d,4.22453700,2.48000,1.380,5.19000,1066.00,1.06,1.17,3.980
3309,Kepler-84 e,27.43438900,7.27000,2.600,2.27000,1066.00,1.06,1.17,3.980
3310,Kepler-84 f,44.55216900,5.48000,2.200,2.83000,1066.00,1.06,1.17,3.980
3311,Kepler-840 b,2.49577962,43000.00000,17.070,47.50000,778.00,1.04,1.06,3.890
3312,Kepler-841 b,124.41983980,23.80000,5.230,0.91400,1052.00,0.85,0.81,4.470
3313,Kepler-842 b,1.21956827,3.19000,1.600,4.28000,552.00,0.78,0.73,4.370
3314,Kepler-843 b,2.05387982,7.22000,2.590,2.28000,1247.00,1.02,1.03,4.170
3315,Kepler-844 b,2.61302086,3.46000,1.680,4.01000,394.00,0.59,0.57,3.800
3316,Kepler-845 b,0.92785982,4.82000,2.040,3.12000,471.00,0.79,0.75,4.790
3317,Kepler-846 b,19.80792185,6.71000,2.480,2.42000,1233.00,0.94,0.91,4.370
3318,Kepler-847 b,2.34323190,1.76000,1.180,5.89000,529.00,0.83,0.77,3.890
3319,Kepler-848 b,6.91134416,3.53000,1.700,3.95000,797.00,1.01,1.20,8.320
3320,Kepler-849 b,394.62449040,40.40000,7.140,0.61000,747.00,1.23,1.64,3.980
3321,Kepler-85 b,8.30600000,4.54000,1.970,3.26000,789.00,0.92,0.89,4.370
3322,Kepler-85 c,12.51300000,20.90000,2.180,11.10000,789.00,0.92,0.89,4.370
3323,Kepler-85 d,17.91323000,1.87000,1.200,5.95000,789.00,0.92,0.89,4.370
3324,Kepler-85 e,25.21675100,0.60000,1.270,1.60000,789.00,0.92,0.89,4.370
3325,Kepler-850 b,7.19303878,3.82000,1.780,3.72000,1535.00,1.06,1.09,3.890
3326,Kepler-851 b,8.50699658,3.46000,1.680,4.01000,869.00,0.89,0.85,4.470
3327,Kepler-852 b,44.93098040,6.99000,2.540,2.34000,854.00,1.19,1.16,1.480
3328,Kepler-853 b,7.16892463,3.50000,1.690,3.98000,610.00,1.30,1.55,2.690
3329,Kepler-854 b,2.14463285,42000.00000,16.720,49.40000,741.00,1.17,1.27,3.020
3330,Kepler-855 b,7.88663110,52.70000,8.350,0.49700,1043.00,1.03,1.03,4.170
3331,Kepler-856 b,8.02768059,63.30000,9.300,0.43200,1175.00,0.96,0.93,4.270
3332,Kepler-857 b,85.35129427,37.20000,6.800,0.65000,1039.00,0.99,0.99,4.270
3333,Kepler-858 b,76.13602028,21.10000,4.870,1.00000,296.00,0.96,0.91,3.390
3334,Kepler-859 b,20.38177573,9.75000,3.090,1.82000,915.00,0.81,0.77,4.570
3335,Kepler-860 b,5.10137945,10.60000,3.240,1.71000,1295.00,1.04,1.06,4.270
3336,Kepler-861 b,3.94963138,5.82000,2.280,2.70000,806.00,0.82,0.78,4.470
3337,Kepler-862 b,3.14866453,5.52000,2.210,2.81000,806.00,0.88,0.84,4.790
3338,Kepler-863 b,15.59461874,8.75000,2.900,1.97000,1145.00,0.96,0.95,3.800
3339,Kepler-864 b,5.83376092,6.35000,2.400,2.52000,1573.00,1.00,1.00,4.680
3340,Kepler-865 b,14.16399294,6.76000,2.490,2.41000,664.00,0.93,0.92,4.270
3341,Kepler-866 b,2.61703254,3.29000,1.630,4.17000,690.00,0.75,0.71,4.270
3342,Kepler-867 b,150.24212700,19.40000,4.640,1.07000,824.00,0.92,0.91,5.890
3343,Kepler-868 b,5.03251791,4.86000,2.050,3.10000,1269.00,0.93,0.89,3.890
3344,Kepler-869 b,40.42877550,12.70000,3.610,1.48000,957.00,0.97,0.95,4.790
3345,Kepler-87 b,114.73635000,324.20000,13.490,0.72900,1525.00,1.10,1.82,7.500
3346,Kepler-87 c,191.23180000,6.40000,6.140,0.15200,1525.00,1.10,1.82,7.500
3347,Kepler-870 b,21.35876210,8.15000,2.780,2.08000,1231.00,1.01,1.02,3.800
3348,Kepler-871 b,22.04590180,13.50000,3.740,1.42000,1695.00,1.11,1.14,3.470
3349,Kepler-872 b,2.57885507,4.62000,1.990,3.22000,1114.00,1.05,1.08,4.170
3350,Kepler-873 b,20.55338440,13.50000,3.750,1.41000,1397.00,1.18,1.27,2.950
3351,Kepler-874 b,40.06867270,14.70000,3.940,1.32000,1072.00,1.09,1.13,3.310
3352,Kepler-875 b,27.50737990,8.75000,2.900,1.97000,1244.00,1.06,1.11,3.390
3353,Kepler-876 b,5.14438011,2.63000,1.430,4.94000,735.00,0.81,0.77,5.250
3354,Kepler-877 b,18.45847097,5.14000,2.120,2.96000,572.00,0.85,0.81,4.570
3355,Kepler-878 b,25.94220330,4.38000,1.930,3.35000,567.00,0.81,0.77,4.570
3356,Kepler-879 b,33.38559380,7.13000,2.570,2.31000,772.00,1.02,1.02,4.270
3357,Kepler-880 b,7.71468975,7.56000,2.660,2.21000,673.00,1.46,1.74,1.660
3358,Kepler-881 b,4.44448017,3.82000,1.780,3.72000,1364.00,1.06,1.09,3.800
3359,Kepler-882 b,3.98953967,2.04000,1.230,6.02000,525.00,0.90,0.87,4.570
3360,Kepler-883 b,12.98495573,3.82000,1.780,3.72000,549.00,1.06,1.09,3.020
3361,Kepler-884 b,5.69919514,2.04000,1.230,6.02000,420.00,1.00,0.94,2.450
3362,Kepler-885 b,18.11472949,6.80000,2.500,2.39000,632.00,1.21,1.35,3.160
3363,Kepler-886 b,6.24146367,2.92000,1.520,4.57000,857.00,1.10,1.16,3.390
3364,Kepler-887 b,20.42228798,4.04000,1.840,3.56000,831.00,1.19,1.29,3.090
3365,Kepler-887 c,7.63846023,1.51000,1.130,5.75000,831.00,1.19,1.29,3.090
3366,Kepler-888 b,70.69790610,3.75000,1.760,3.78000,413.00,0.97,0.90,1.480
3367,Kepler-889 b,3.74443900,1.32000,1.090,5.60000,513.00,1.14,1.25,3.980
3368,Kepler-890 b,52.75875577,58.60000,8.890,0.45800,1387.00,1.09,1.13,3.630
3369,Kepler-891 b,53.44945593,33.60000,6.410,0.70100,1372.00,1.06,1.07,3.550
3370,Kepler-892 b,13.75210720,8.30000,2.810,2.06000,640.00,0.75,0.72,5.010
3371,Kepler-893 b,6.33855761,9.43000,3.030,1.86000,1216.00,1.00,0.99,3.800
3372,Kepler-894 b,9.80322400,8.15000,2.780,2.08000,1090.00,0.87,0.85,4.270
3373,Kepler-895 b,2.80624233,2.99000,1.540,4.50000,516.00,0.65,0.61,2.630
3374,Kepler-896 b,144.54739600,6.94000,2.530,2.35000,896.00,0.84,0.81,5.010
3375,Kepler-897 b,8.04726420,6.30000,2.390,2.54000,1147.00,1.03,1.04,4.370
3376,Kepler-898 b,5.87061910,2.83000,1.490,4.70000,479.00,0.65,0.62,3.980
3377,Kepler-899 b,19.17891293,7.65000,2.680,2.18000,1038.00,0.93,0.91,4.070
3378,Kepler-9 b,19.24000000,80.09000,9.438,0.52400,650.00,1.07,1.02,1.000
3379,Kepler-9 c,38.91000000,54.34700,9.225,0.38300,650.00,1.07,1.02,1.000
3380,Kepler-9 d,1.59285100,3.33000,1.640,4.15000,650.00,1.07,1.02,1.000
3381,Kepler-900 b,6.99130860,4.98000,2.080,3.04000,505.00,0.78,0.73,4.570
3382,Kepler-901 b,3.51749439,2.45000,1.370,5.24000,241.00,0.59,0.57,3.800
3383,Kepler-902 b,40.10995470,6.99000,2.540,2.34000,904.00,0.95,0.93,4.370
3384,Kepler-903 b,10.35077210,4.70000,2.010,3.18000,829.00,0.98,0.97,4.790
3385,Kepler-903 c,62.92285570,6.94000,2.530,2.35000,829.00,0.98,0.97,4.790
3386,Kepler-904 b,3.02166863,3.78000,1.770,3.75000,1151.00,1.16,1.25,3.020
3387,Kepler-905 b,5.08274652,2.57000,1.410,5.04000,521.00,0.95,0.86,1.660
3388,Kepler-906 b,41.69799760,5.10000,2.110,2.98000,758.00,1.06,1.02,1.860
3389,Kepler-907 b,15.86621821,1.87000,1.200,5.95000,352.00,1.08,1.38,5.370
3390,Kepler-908 b,1.34059747,1.98000,1.220,5.99000,250.00,1.11,1.12,3.020
3391,Kepler-909 b,13.93290318,2.76000,1.470,4.77000,318.00,1.17,1.23,2.880
3392,Kepler-91 b,6.24658000,257.44230,15.323,0.40000,1030.00,1.31,6.30,4.470
3393,Kepler-910 b,2.36436901,0.47700,0.820,4.75000,402.00,1.26,1.50,3.390
3394,Kepler-911 b,20.31050100,7.27000,2.600,2.27000,567.00,1.34,1.99,3.550
3395,Kepler-912 b,2.53475627,8.25000,2.800,2.07000,1265.00,1.07,1.11,3.160
3396,Kepler-913 b,10.29672521,4.90000,2.060,3.08000,597.00,0.63,0.61,5.620
3397,Kepler-914 b,4.40966548,2.48000,1.380,5.19000,678.00,1.10,1.15,3.980
3398,Kepler-915 b,4.59489604,2.86000,1.500,4.66000,806.00,1.21,1.38,3.390
3399,Kepler-916 b,32.29687980,3.75000,1.760,3.78000,769.00,0.85,0.81,4.790
3400,Kepler-917 b,2.97041437,4.31000,1.910,3.40000,1027.00,0.80,0.76,4.170
3401,Kepler-918 b,4.85386933,3.68000,1.740,3.84000,1245.00,1.11,1.14,3.240
3402,Kepler-919 b,11.04603384,5.69000,2.250,2.74000,1219.00,1.15,1.21,3.020
3403,Kepler-92 b,13.74900000,64.30000,3.510,8.17000,444.00,1.21,1.53,5.890
3404,Kepler-92 c,26.72300000,6.10000,2.600,1.91000,444.00,1.21,1.53,5.890
3405,Kepler-92 d,49.35680000,4.93000,2.067,3.07000,444.00,1.21,1.53,5.890
3406,Kepler-920 b,6.53192704,6.44000,2.420,2.50000,926.00,0.89,0.85,4.370
3407,Kepler-920 c,100.82741130,13.80000,3.800,1.38000,926.00,0.89,0.85,4.370
3408,Kepler-921 b,51.30063400,8.60000,2.870,2.00000,847.00,0.93,0.91,4.270
3409,Kepler-922 b,0.93846683,2.60000,1.420,4.99000,558.00,0.95,0.93,4.370
3410,Kepler-923 b,6.93366476,2.48000,1.380,5.19000,966.00,1.11,1.26,4.680
3411,Kepler-924 b,61.03701170,9.64000,3.070,1.83000,995.00,1.14,1.23,3.090
3412,Kepler-925 b,33.86785310,6.08000,2.340,2.61000,623.00,0.77,0.72,2.570
3413,Kepler-926 b,52.06886010,5.95000,2.310,2.65000,771.00,1.01,1.01,4.370
3414,Kepler-927 b,9.11499030,3.61000,1.720,3.90000,879.00,0.99,0.99,4.370
3415,Kepler-928 b,3.93246130,3.15000,1.590,4.31000,532.00,0.73,0.70,4.370
3416,Kepler-929 b,0.92103214,1.41000,1.110,5.67000,820.00,1.01,1.02,3.470
3417,Kepler-93 b,4.72674000,3.17830,1.569,1.65200,95.90,1.09,0.98,6.600
3418,Kepler-93 c,1460.00000000,954.00000,,,95.90,1.09,0.98,6.600
3419,Kepler-930 b,71.45177750,5.18000,2.130,2.95000,905.00,1.25,1.40,2.340
3420,Kepler-931 b,8.03755877,2.33000,1.330,5.44000,490.00,0.86,0.81,4.680
3421,Kepler-932 b,1.92143740,2.45000,1.370,5.24000,478.00,0.87,0.84,4.680
3422,Kepler-933 b,14.20443009,6.62000,2.460,2.44000,922.00,0.87,0.84,4.680
3423,Kepler-934 b,55.67383090,5.02000,2.090,3.02000,603.00,0.81,0.77,4.470
3424,Kepler-935 b,4.88083852,2.39000,1.350,5.34000,482.00,0.78,0.73,3.800
3425,Kepler-936 b,10.56134221,2.70000,1.450,4.87000,687.00,0.92,0.89,4.570
3426,Kepler-937 b,67.66882700,13.40000,3.720,1.43000,1482.00,1.15,1.22,3.240
3427,Kepler-937 c,153.34336400,7.61000,2.670,2.20000,1482.00,1.15,1.22,3.240
3428,Kepler-938 b,52.62984170,5.56000,2.220,2.79000,861.00,0.92,0.89,4.270
3429,Kepler-939 b,14.87829600,3.71000,1.750,3.80000,1029.00,0.88,0.85,4.470
